"Post ID",Title,URLs,Categories
,subaccount,https://contentdesign.intuit.com/resources/word-list/s/subaccount/,
,subcontractor,https://contentdesign.intuit.com/resources/word-list/s/subcontractor/,
,subjected,https://contentdesign.intuit.com/resources/word-list/s/subjected/,
,submit,https://contentdesign.intuit.com/resources/word-list/s/submit/,
,"subtotaled, subtotaling",https://contentdesign.intuit.com/resources/word-list/s/subtotaled-subtotaling/,
,sunset,https://contentdesign.intuit.com/resources/word-list/s/sunset/,
,Support,https://contentdesign.intuit.com/resources/word-list/s/support/,
,"suspicious activity",https://contentdesign.intuit.com/resources/word-list/s/suspicious-activity/,
,"swipe, swipe left, swipe right",https://contentdesign.intuit.com/resources/word-list/s/swipe-swipe-left-swipe-right/,
,swiper,https://contentdesign.intuit.com/resources/word-list/s/swiper/,
,switch,https://contentdesign.intuit.com/resources/word-list/s/switch/,
,sync,https://contentdesign.intuit.com/resources/word-list/s/sync/,
,"Sync Manager",https://contentdesign.intuit.com/resources/word-list/s/sync-manager/,
,"system tray",https://contentdesign.intuit.com/resources/word-list/s/system-tray/,
,T,https://contentdesign.intuit.com/resources/word-list/t/,
,"T4 slip",https://contentdesign.intuit.com/resources/word-list/t/t4-slip/,
,table,https://contentdesign.intuit.com/resources/word-list/t/table/,
,tap,https://contentdesign.intuit.com/resources/word-list/t/tap/,
,taskbar,https://contentdesign.intuit.com/resources/word-list/t/taskbar/,
,"Tax due",https://contentdesign.intuit.com/resources/word-list/t/tax-due/,
,"tax expert",https://contentdesign.intuit.com/resources/word-list/t/tax-expert/,
,"Tax Pro Center",https://contentdesign.intuit.com/resources/word-list/t/tax-pro-center/,
,"tax reform",https://contentdesign.intuit.com/resources/word-list/t/tax-reform/,
,"tax support, tax associate",https://contentdesign.intuit.com/resources/word-list/t/tax-support-tax-associate/,
,"tax year",https://contentdesign.intuit.com/resources/word-list/t/tax-year/,
,tax-exempt,https://contentdesign.intuit.com/resources/word-list/t/tax-exempt/,
,"tax-free exchange",https://contentdesign.intuit.com/resources/word-list/t/tax-free-exchange/,
,"tax-option corporations",https://contentdesign.intuit.com/resources/word-list/t/tax-option-corporations/,
,"taxable in or by (a state)",https://contentdesign.intuit.com/resources/word-list/t/taxable-in-or-by-a-state/,
,Taxonomy,https://contentdesign.intuit.com/resources/taxonomy/,
,taxpayer,https://contentdesign.intuit.com/resources/word-list/t/taxpayer/,
,"Taxpayer Information Worksheet",https://contentdesign.intuit.com/resources/word-list/t/taxpayer-information-worksheet/,
,"Technical documentation",https://contentdesign.intuit.com/channels/technical-documentation/,
,"text; texts",https://contentdesign.intuit.com/resources/word-list/t/text-texts/,
,"thanks, thank you",https://contentdesign.intuit.com/resources/word-list/t/thanks-thank-you/,
,"that vs. which",https://contentdesign.intuit.com/resources/word-list/t/that-vs-which/,
,"The QuickBooks Team",https://contentdesign.intuit.com/resources/word-list/t/the-quickbooks-team/,
,theft,https://contentdesign.intuit.com/resources/word-list/t/theft/,
,"Then What Happens?",https://contentdesign.intuit.com/resources/word-list/t/then-what-happens/,
,they,https://contentdesign.intuit.com/resources/word-list/t/they/,
,"Think globally",https://contentdesign.intuit.com/style/principles/think-globally/,
,"third party, third-party",https://contentdesign.intuit.com/resources/word-list/t/third-party/,
,through,https://contentdesign.intuit.com/resources/word-list/t/through/,
,"throw an error",https://contentdesign.intuit.com/resources/word-list/t/throw-an-error/,
,till,https://contentdesign.intuit.com/resources/word-list/t/till/,
,Time,https://contentdesign.intuit.com/style/numbers/time/,
,"timeout; timed out",https://contentdesign.intuit.com/resources/word-list/t/timeout-timed-out/,
,timesheet,https://contentdesign.intuit.com/resources/word-list/t/timesheet/,
,"Tips for writing small",https://contentdesign.intuit.com/channels/mobile/tips-for-writing-small/,
,"title bar",https://contentdesign.intuit.com/resources/word-list/t/title-bar/,
,"TLS encryption",https://contentdesign.intuit.com/resources/word-list/t/tls-encryption/,
,to,https://contentdesign.intuit.com/resources/word-list/t/to/,
,"To Do’s, to-do, to-do’s",https://contentdesign.intuit.com/resources/word-list/t/to-dos-to-do-to-dos/,
,toggle,https://contentdesign.intuit.com/resources/word-list/t/toggle/,
,"tooltips; tooltip",https://contentdesign.intuit.com/resources/word-list/t/tooltips-tooltip/,
,"totaled, totaling",https://contentdesign.intuit.com/resources/word-list/t/totaled-totaling/,
,touch,https://contentdesign.intuit.com/resources/word-list/t/touch/,
,"touch and hold; touch + hold",https://contentdesign.intuit.com/resources/word-list/t/touch-and-hold-touch-hold/,
,"Touch ID",https://contentdesign.intuit.com/resources/word-list/t/touch-id/,
,toward,https://contentdesign.intuit.com/resources/word-list/t/toward/,
,"trademark; trademarks",https://contentdesign.intuit.com/resources/word-list/t/trademark-trademarks/,
,"traditional IRA",https://contentdesign.intuit.com/resources/word-list/t/traditional-ira/,
,transaction,https://contentdesign.intuit.com/resources/word-list/t/transaction/,
,transfer,https://contentdesign.intuit.com/resources/word-list/t/transfer/,
,"traveled, traveling",https://contentdesign.intuit.com/resources/word-list/t/traveled-traveling/,
,"TurboTax (usually say “we” instead)",https://contentdesign.intuit.com/resources/word-list/t/turbotax-usually-say-we-instead/,
,"TurboTax expert",https://contentdesign.intuit.com/resources/word-list/t/turbotax-expert/,
,"TurboTax updates",https://contentdesign.intuit.com/resources/word-list/t/turbotax-updates/,
,"turn on, turn off",https://contentdesign.intuit.com/resources/word-list/t/turn-on-turn-off/,
,"two-finger scroll",https://contentdesign.intuit.com/resources/word-list/t/two-finger-scroll/,
,type,https://contentdesign.intuit.com/resources/word-list/t/type/,
,"Types of help articles",https://contentdesign.intuit.com/content-patterns/help-articles/types-of-help-articles/,
,U,https://contentdesign.intuit.com/resources/word-list/u/,
,"uh-oh; uh oh",https://contentdesign.intuit.com/resources/word-list/u/uh-oh-uh-oh/,
,UK,https://contentdesign.intuit.com/resources/word-list/u/uk/,
,unavailable,https://contentdesign.intuit.com/resources/word-list/u/unavailable/,
,uncheck,https://contentdesign.intuit.com/resources/word-list/u/uncheck/,
,Underlines,https://contentdesign.intuit.com/style/formatting/underlines/,
,"underway; under way",https://contentdesign.intuit.com/resources/word-list/u/underway-under-way/,
,unemployment,https://contentdesign.intuit.com/resources/word-list/u/unemployment/,
,uninstall,https://contentdesign.intuit.com/resources/word-list/u/uninstall/,
,"Units of measure",https://contentdesign.intuit.com/style/numbers/units-of-measure/,
,unpaid,https://contentdesign.intuit.com/resources/word-list/u/unpaid/,
,until,https://contentdesign.intuit.com/resources/word-list/u/until/,
,"up-to-date, up to date",https://contentdesign.intuit.com/resources/word-list/u/up-to-date-up-to-date/,
,upgrade,https://contentdesign.intuit.com/resources/word-list/u/upgrade/,
,"upper left; upper right",https://contentdesign.intuit.com/resources/word-list/u/upper-left-upper-right/,
,URI,https://contentdesign.intuit.com/resources/word-list/u/uri/,
,URL,https://contentdesign.intuit.com/resources/word-list/u/url/,
,URLs,https://contentdesign.intuit.com/style/formatting/urls/,
,"US; U.S.",https://contentdesign.intuit.com/resources/word-list/u/us-u-s/,
,"USB flash drive",https://contentdesign.intuit.com/resources/word-list/u/usb-flash-drive/,
,USD,https://contentdesign.intuit.com/resources/word-list/u/usd/,
,"Use active voice",https://contentdesign.intuit.com/style/principles/use-active-voice/,
,"Use everyday contractions",https://contentdesign.intuit.com/style/principles/use-everyday-contraction/,
,"Use gender-neutral language",https://contentdesign.intuit.com/accessibility-and-inclusion/use-gender-neutral-language/,
,"Use simple verb tenses",https://contentdesign.intuit.com/style/principles/use-simple-verb-tenses/,
,"use vs. utilize",https://contentdesign.intuit.com/resources/word-list/u/use-vs-utilize/,
,"user ID",https://contentdesign.intuit.com/resources/word-list/u/user-id/,
,"username, user name",https://contentdesign.intuit.com/resources/word-list/u/username-user-name/,
,V,https://contentdesign.intuit.com/resources/word-list/v/,
,"validation code",https://contentdesign.intuit.com/resources/word-list/v/validation-code/,
,variables,https://contentdesign.intuit.com/resources/word-list/v/variables/,
,verify,https://contentdesign.intuit.com/resources/word-list/v/verify/,
,"versions; version number",https://contentdesign.intuit.com/resources/word-list/v/versions-version-number/,
,via,https://contentdesign.intuit.com/resources/word-list/v/via/,
,"Voice and tone",https://contentdesign.intuit.com/voice-tone/,
,"Voice and tone on mobile",https://contentdesign.intuit.com/channels/mobile/voice-and-tone-on-mobile/,
,"Voice principles for help articles",https://contentdesign.intuit.com/content-patterns/help-articles/voice-principles-for-help-articles/,
,void,https://contentdesign.intuit.com/resources/word-list/v/void/,
,W,https://contentdesign.intuit.com/resources/word-list/w/,
,"W-2, W-3, W-4",https://contentdesign.intuit.com/resources/word-list/w/w-2-w-3-w-4/,
,"want to",https://contentdesign.intuit.com/resources/word-list/w/want-to/,
,we,https://contentdesign.intuit.com/resources/word-list/w/we/,
,"We didn’t find that page",https://contentdesign.intuit.com/404-2/,
,"we, we can help",https://contentdesign.intuit.com/resources/word-list/w/we-we-can-help/,
,webmail,https://contentdesign.intuit.com/resources/word-list/w/webmail/,
,"Website, web site",https://contentdesign.intuit.com/resources/word-list/w/website-web-site/,
,"What&#8217;s new",https://contentdesign.intuit.com/resources/whats-new/,
,"white glove",https://contentdesign.intuit.com/resources/word-list/w/white-glove/,
,"white hat (hacking)",https://contentdesign.intuit.com/resources/word-list/w/white-hat/,
,"whitelist (n., v.)",https://contentdesign.intuit.com/resources/word-list/w/whitelist/,
,"Whoops; woops; oops",https://contentdesign.intuit.com/resources/word-list/w/whoops-woops-oops/,
,Wi-Fi,https://contentdesign.intuit.com/resources/word-list/w/wi-fi/,
,widget,https://contentdesign.intuit.com/resources/word-list/w/widget/,
,window,https://contentdesign.intuit.com/resources/word-list/w/window/,
,Windows,https://contentdesign.intuit.com/resources/word-list/w/windows/,
,wizards,https://contentdesign.intuit.com/resources/word-list/w/wizards/,
,"Word list",https://contentdesign.intuit.com/resources/word-list/,
,workaround,https://contentdesign.intuit.com/resources/word-list/w/workaround/,
,"workers’ comp",https://contentdesign.intuit.com/resources/word-list/w/workers-comp/,
,worksheet,https://contentdesign.intuit.com/resources/word-list/w/worksheet/,
,"write off (v.); write-off (n.)",https://contentdesign.intuit.com/resources/word-list/w/write-off-v-write-off-n/,
,"Writing about the interface",https://contentdesign.intuit.com/content-patterns/write-about-the-interface/,
,"Writing for Intuit",https://contentdesign.intuit.com/voice-tone/writing-for-intuit/,
,"Writing for Mint",https://contentdesign.intuit.com/voice-tone/writing-for-mint/,
,"Writing for QuickBooks",https://contentdesign.intuit.com/voice-tone/writing-for-quickbooks/,
,"Writing for search engines",https://contentdesign.intuit.com/resources/search-engine-optimization/,
,"Writing for TurboTax",https://contentdesign.intuit.com/voice-tone/writing-for-turbotax/,
,X,https://contentdesign.intuit.com/resources/word-list/x/,
,X,https://contentdesign.intuit.com/resources/word-list/x/x/,
,xylophone,https://contentdesign.intuit.com/resources/word-list/x/xylophone/,
,Y,https://contentdesign.intuit.com/resources/word-list/y/,
,"year round",https://contentdesign.intuit.com/resources/word-list/y/year-round/,
,"year-over-year; YOY",https://contentdesign.intuit.com/resources/word-list/y/year-over-year-yoy/,
,"year-to-date; year to date",https://contentdesign.intuit.com/resources/word-list/y/year-to-date-year-to-date/,
,"your vs. my",https://contentdesign.intuit.com/resources/word-list/y/your-vs-my/,
,"Yumpu Example",https://contentdesign.intuit.com/yumpu-example/,
,Z,https://contentdesign.intuit.com/resources/word-list/z/,
,zero,https://contentdesign.intuit.com/resources/word-list/z/zero/,
,"ZIP code",https://contentdesign.intuit.com/resources/word-list/z/zip-code/,
